Catchment_ID,Catchment_Area,Cannabis_Area,Cann_Percent_Cover,JanWE_95thPctl,FebWE_95thPctl,MarWE_95thPctl,AprWE_95thPctl,MayWE_95thPctl,JunWE_95thPctl,JulWE_95thPctl,AugWE_95thPctl,SepWE_95thPctl,OctWE_95thPctl,NovWE_95thPctl,DecWE_95thPctl,JanWE_95thPctl.1,JanWE_90thPctl,FebWE_90thPctl,MarWE_90thPctl,AprWE_90thPctl,MayWE_90thPctl,JunWE_90thPctl,JulWE_90thPctl,AugWE_90thPctl,SepWE_90thPctl,OctWE_90thPctl,NovWE_90thPctl,DecWE_90thPctl,JanWE_75thPctl,FebWE_75thPctl,MarWE_75thPctl,AprWE_75thPctl,MayWE_75thPctl,JunWE_75thPctl,JulWE_75thPctl,AugWE_75thPctl,SepWE_75thPctl,OctWE_75thPctl,NovWE_75thPctl,DecWE_75thPctl,JanWE_FullData,FebWE_FullData,MarWE_FullData,AprWE_FullData,MayWE_FullData,JunWE_FullData,JulWE_FullData,AugWE_FullData,SepWE_FullData,OctWE_FullData,NovWE_FullData,DecWE_FullData,JanWE_SubMedian,FebWE_SubMedian,MarWE_SubMedian,AprWE_SubMedian,MayWE_SubMedian,JunWE_SubMedian,JulWE_SubMedian,AugWE_SubMedian,SepWE_SubMedian,OctWE_SubMedian,NovWE_SubMedian,DecWE_SubMedian
2664011,5925447.614,239.0922819,0.0000403501000,16.79457682,17.50781235,19.33814547,23.17149315,35.45844688,71.53908398,95.56487641,105.7796062,87.85186171,41.28086411,10.89954286,11.0025376,12.85553698,12.85553698,13.40148856,14.80253102,17.73679624,27.14193874,54.76013772,73.15086388,80.96980674,67.24687791,31.59875244,8.343138253,8.421976365,10.78436769,11.24236043,12.41767944,14.87920207,22.76907201,45.93767348,61.3654501,67.92467474,56.41266162,26.5078437,6.998966342,7.065102762,6.050903664,6.307874682,6.967323832,8.348437375,12.77529339,25.77475515,34.43098729,38.11124351,31.65207184,14.87304709,3.92698694,3.964094828,0.719928205,0.750502264,0.828962618,0.993285609,1.519986856,3.066644958,4.096551564,4.534423394,3.765920022,1.76957471,0.467227511,0.471642557
2664013,914527.263,432.6829562,0.0004731220000,23.68355097,24.68934887,27.27046707,32.67621715,50.00316133,100.8837293,134.7646711,149.169385,123.8878519,58.21387821,15.37043069,15.51567288,20.2194266,20.2194266,21.07810936,23.28169488,27.89676156,42.68934383,86.1277586,115.0530332,127.3508113,105.7671348,49.69910294,13.12224233,13.24624037,14.63688589,15.25848816,16.8536684,20.19452498,30.90290672,62.34806748,83.28713525,92.18952297,76.56505364,35.97728624,9.499219111,9.588981557,7.79552275,8.12658461,8.976168596,10.75548994,16.45871357,33.20622858,44.35825781,49.09961922,40.77811511,19.16129944,5.059230444,5.107037416,2.122364966,2.212497997,2.443800931,2.928228904,4.480956337,9.040540122,12.07672857,13.36758483,11.10201915,5.216747092,1.377397488,1.390413144
2664015,929826.275,375.4767215,0.0004038140000,139.743706,145.6783704,160.9081399,192.8045202,295.0413595,595.2598168,795.1727595,880.1671129,730.9945864,343.4883177,90.69252113,91.54951605,166.0876747,166.0876747,173.1411202,191.2419497,229.1513182,350.6614698,707.4760049,945.0757992,1046.092975,868.7989932,408.2414702,107.7895412,108.8080936,99.71906857,103.9539584,114.8216996,137.582491,210.537207,424.7687155,567.423673,628.0744028,521.6270655,245.1082492,64.71685912,65.32839819,30.17822514,31.4598402,34.74877125,41.63692511,63.7153889,128.5487933,171.7208113,190.0756897,157.8612722,74.17770779,19.58542106,19.77049262,25.65286356,26.74229463,29.53803557,35.39327955,54.16097767,109.2723193,145.9704977,161.5729789,134.1892592,63.05442443,16.64849844,16.80581768
2664039,6573892.735,31389.87408,0.0047749290000,744.8973588,776.5318127,857.7133944,1027.735574,1572.704315,3173.004911,4238.631602,4691.69007,3896.532819,1830.948585,483.4322876,488.0004593,960.0931438,960.0931438,1000.866576,1105.500965,1324.641397,2027.047904,4089.664467,5463.143468,6047.087449,5022.214672,2359.897188,623.0925902,628.9804758,532.7853718,555.4118103,613.4766681,735.0844697,1124.871559,2269.481266,3031.667232,3355.715803,2786.98221,1309.579918,345.7733445,349.0407143,239.713507,249.8937094,276.0185458,330.732947,506.1079387,1021.096565,1364.023156,1509.820738,1253.933225,589.2128641,155.5721035,157.0421752,183.9289521,191.7400846,211.7853205,253.7669451,388.3298192,783.4736711,1046.596635,1158.46516,962.1261103,452.0951116,119.3683841,120.4963503
2664073,1535768.203,504.9233714,0.0003287760000,24.7380646,25.78864581,28.48468868,34.13113059,52.22955954,105.3755924,140.7650882,155.8111741,129.4039769,60.80585981,16.0548014,16.20651053,21.25507757,21.25507757,22.15774256,24.47419703,29.32565015,44.87591721,90.53927322,120.9461175,133.8737951,111.1845898,52.24472033,13.79437133,13.92472062,15.69915188,16.36586668,18.07681647,21.66013435,33.1456725,66.87295291,89.33166494,98.8801398,82.12173101,38.58832303,10.18862104,10.28489796,6.743905555,7.03030712,7.765282098,9.304572724,14.23843063,28.72670334,38.37432214,42.47607318,35.27714123,16.57643725,4.376739494,4.418097298,2.113511542,2.203268584,2.43360664,2.916013827,4.462264073,9.0028276,12.02635062,13.31182209,11.05570719,5.194985484,1.371651688,1.384613049
2664131,4599432.646,1191.622045,0.0002590800000,42.21117902,44.00381203,48.60413748,58.23880268,89.12060515,179.8050117,240.1909944,265.8645075,220.8052458,103.754561,27.39470961,27.65357469,41.46285974,41.46285974,43.22371298,47.74248391,57.20634589,87.54067612,176.6174306,235.9328913,261.1512647,216.890813,101.9152014,26.90905652,27.16333245,27.10743589,28.25864004,31.21290548,37.40015434,57.23202116,115.468294,154.2473377,170.734513,141.7980778,66.62974541,17.59250397,17.75874355,10.96994685,11.43582081,12.6313649,15.13524581,23.16088592,46.72817647,62.42143679,69.09353364,57.38341992,26.963995,7.119405698,7.186680204,6.223235231,6.487524862,7.165755323,8.586203397,13.13913761,26.50882798,35.41159222,39.19666326,32.55353242,15.29663598,4.038828717,4.076993448
2664139,8186558.92,23818.80174,0.0029095010000,760.7615088,793.0696847,875.9801983,1049.623356,1606.198349,3240.580698,4328.902143,4791.60944,3979.51765,1869.942471,493.727991,498.3934516,843.1717329,843.1717329,878.979723,970.8715979,1163.324819,1780.191334,3591.619727,4797.834642,5310.665154,4410.602737,2072.505792,547.2115518,552.3824028,477.0915255,497.3527463,549.3478892,658.2436184,1007.284953,2032.244759,2714.756863,3004.931547,2495.649588,1172.685126,309.6284942,312.5543148,206.5710604,215.3437626,237.8566165,285.0062829,436.1341791,879.9212151,1175.435265,1301.075083,1080.566211,507.7491364,134.0629271,135.3297487,145.0819962,151.2433682,167.0549237,200.1697642,306.3121097,617.9990853,825.5488179,913.7900046,758.9190014,356.6097697,94.15702778,95.0467604
2664161,2350250.214,1727.265221,0.0007349280000,92.32090782,96.24161108,106.3030742,127.3752418,194.9174452,393.2551115,525.3264934,581.4775437,482.9275376,226.9236607,59.91551336,60.48168233,84.31009695,84.31009695,87.89059545,97.07901173,116.3227186,178.0041931,359.13183,479.7431983,531.0219455,441.0232576,207.2331857,54.71656269,55.2336044,49.58667175,51.6925287,57.09666176,68.41477682,104.6925079,211.2220578,282.159188,312.3185935,259.3861981,121.8834318,32.18134401,32.48544018,24.87949158,25.93607894,28.64753502,34.32625752,52.5281548,105.9780224,141.5698391,156.7019432,130.1437766,61.15348559,16.14658635,16.2991628,13.84484127,14.43280683,15.94166721,19.10174029,29.23066024,58.97423157,78.78022528,87.20087881,72.42189511,34.03045027,8.98518864,9.070093778
2664167,4299834.063,237.8868313,0.0000553247000,16.44870378,17.14725071,18.93988935,22.69429181,34.72820398,70.06578458,93.59678196,103.6011462,86.04261161,40.43071244,10.67507409,10.77594773,13.14541919,13.14541919,13.70368155,15.13631641,18.136747,27.75396804,55.99493562,74.80035813,82.79561199,68.76324194,32.31127937,8.531269437,8.611885286,9.479512872,9.88209077,10.91520203,13.07889267,20.01412761,40.37944361,53.94053604,59.70612714,49.58701032,23.30052653,6.152126247,6.210260489,5.610234127,5.848490701,6.459914107,7.740445207,11.8449063,23.89765546,31.92347964,35.33571362,29.34694444,13.78988677,3.640996019,3.675401447,1.548749827,1.614522453,1.783310755,2.136811568,3.269880753,6.597138182,8.812730887,9.754705263,8.101457818,3.806808107,1.005125959,1.014623851
2664171,7155630.625,3791.437439,0.0005298540000,93.26689083,97.22776829,107.392328,128.6804154,196.9147023,397.2846716,530.709347,587.4357593,487.8759426,229.2488753,60.52944859,61.10141891,116.9087436,116.9087436,121.8736481,134.6147817,161.2991016,246.8298262,497.9907812,665.2367463,736.342511,611.5456728,287.36026,75.87281751,76.5897743,69.12105239,72.05649943,79.58955924,95.36637983,145.9355119,294.4317577,393.3141574,435.3546852,361.5698807,169.8987002,44.85899712,45.28289021,24.60312567,25.64797626,28.329313,33.94495522,51.94466251,104.8007993,139.9972557,154.9612695,128.6981159,60.47418156,15.96722714,16.11810874,19.77801264,20.61794934,22.77342799,27.28774231,41.75738504,84.24748792,112.5412896,124.5705927,103.4581133,48.61411284,12.83576829,12.9570593
2664185,3293484.021,5894.652182,0.0017897920000,247.4386366,257.9469114,284.9136601,341.3913155,522.4180311,1054.002944,1407.980861,1558.476991,1294.343116,608.2011382,160.5856494,162.1030963,246.0203044,246.0203044,256.4683451,283.2805189,339.4344412,519.4235014,1047.961339,1399.910235,1549.543713,1286.923868,604.7148949,159.6651634,161.1739122,154.8856299,161.4633446,178.3433352,213.6958466,327.0105547,659.7591714,881.3336735,975.5375868,810.2014768,380.7069813,100.5195058,101.4693604,61.4923931,64.10386467,70.80552588,84.84111157,129.8290977,261.9363097,349.9053898,387.3060452,321.6646227,151.1475491,39.9080597,40.28516912,37.75267051,39.35595867,43.47037989,52.08739438,79.70734104,160.8133087,214.8210896,237.7828667,197.482939,92.79560172,24.50117409,24.73269683
2664189,11222386.78,7684.833215,0.0006847770000,346.1552945,360.8558885,398.5811321,477.5907795,730.8388449,1474.501737,1969.700594,2180.237772,1810.726605,850.8454741,224.6519522,226.7747908,337.1472194,337.1472194,351.4652567,388.208768,465.1623301,711.8200656,1436.130455,1918.442644,2123.500967,1763.60567,828.7037359,218.8057852,220.8733807,207.5627258,216.3775422,238.9984714,286.3744845,438.2278856,884.1453664,1181.078062,1307.321026,1085.753579,510.1866378,134.7065098,135.9794129,88.67529394,92.44117452,102.1053256,122.345385,187.2204483,377.7260582,504.5821397,558.5158695,463.857455,217.9627864,57.5495398,58.0933516,48.76373965,50.83464815,56.14909512,67.27937664,102.9550486,207.7166519,277.4765214,307.1354065,255.0814682,119.8606748,31.64726781,31.94631725
2664191,1250187.438,6640.402652,0.0053115260000,225.0699094,234.6282245,259.1571493,310.529162,475.1908617,958.7199088,1280.69783,1417.588943,1177.333063,553.2190808,146.0685286,147.4487967,215.6765132,215.6765132,224.8359076,248.3411063,297.5690844,455.3585523,918.7072921,1227.247316,1358.425215,1128.196525,530.1302278,139.9722913,141.2949532,137.1765834,143.0022267,157.952222,189.2626588,289.6213848,584.324763,780.565261,863.9982494,717.566055,337.1783618,89.02647957,89.8677313,60.77050451,63.35131877,69.97430598,83.84512122,128.3049719,258.8613142,345.7976832,382.7592744,317.888448,149.3731558,39.43955991,39.81224227,31.88877559,33.24303465,36.71838761,43.99697314,67.32687984,135.8351461,181.4542237,200.8494862,166.8091035,78.38221982,20.69555429,20.891116
2664193,63539.836,361.1223129,0.0056834000000,20.7767215,21.65907157,23.92339308,28.66566184,43.86596243,88.50164195,118.2241651,130.8608989,108.6823255,51.06892697,13.48392216,13.61133788,17.64249576,17.64249576,18.39174089,20.31448326,24.3413677,37.24866102,75.15092518,100.3897237,111.1201714,92.28729694,43.36503849,11.44983531,11.55803002,12.45196019,12.98077259,14.3378318,17.17998097,26.28986569,53.04104029,70.8544222,78.42790322,65.13578141,30.60676563,8.08122022,8.157583349,6.887842226,7.180356524,7.931018235,9.503162283,14.54232461,29.33982373,39.1933538,43.38264943,36.03006907,16.93023183,4.470153216,4.512393728,2.092607312,2.181476588,2.409536427,2.887172241,4.418128901,8.913782815,11.9074009,13.18015808,10.94635787,5.143603142,1.358085014,1.370918177
2664195,1818194.157,2367.775145,0.0013022670000,115.5404443,120.4472396,133.039251,159.4112578,243.9409312,492.1622998,657.4508191,727.7243622,604.3881456,283.996997,74.98480247,75.693368,110.5059121,110.5059121,115.1988999,127.2422299,152.4651091,233.3115064,470.7169353,628.8032114,696.0146717,578.0526784,271.6221786,71.71743229,72.39512295,67.46909327,70.33438457,77.68740797,93.08717032,142.447725,287.3949837,383.9141427,424.9499226,352.9285386,165.8382049,43.78688918,44.20065143,32.00731414,33.36660732,36.85487904,44.16052088,67.57715068,136.3400792,182.1287344,201.5960939,167.4291747,78.67358612,20.77248484,20.9687735,18.59897304,19.38883805,21.41582073,25.66102029,39.26807475,79.22518734,105.8322922,117.1444846,97.29059718,45.71604794,12.07058124,12.18464166
2664197,2655969.808,11548.65945,0.0043481890000,488.3942852,509.135514,562.3624721,673.8380465,1031.148508,2080.390603,2779.072079,3076.121282,2554.773941,1200.467171,316.9638927,319.9590289,473.9449131,473.9449131,494.072503,545.7247168,653.9022345,1000.641499,2018.841279,2696.851939,2985.112803,2479.189766,1164.950792,307.5863685,310.4928922,301.7862874,314.6026094,347.4923597,416.3748195,637.1624101,1285.505124,1717.231078,1900.782317,1578.633834,741.7869982,195.8568299,197.7075702,115.0990266,119.9870757,132.5309798,158.8022334,243.0089645,490.2820132,654.9390542,724.9441201,602.0791045,282.9119977,74.69832599,75.40418448,73.10929109,76.21411146,84.18182381,100.8689564,154.3558937,311.4202741,416.0081224,460.4743606,382.432222,179.7017421,47.44733138,47.89568282
2664199,2168500.735,1044.12649,0.0004814970000,42.47901981,44.28302754,48.91254324,58.60834288,89.68609832,180.9459208,241.7150681,267.5514862,222.2063119,104.4129104,27.56853609,27.82904374,36.69063473,36.69063473,38.24882013,42.2474969,50.62210263,77.4650613,156.2894039,208.7778699,231.0936998,191.9274658,90.18513078,23.81192156,24.03693125,26.30102806,27.41798552,30.28436574,36.28755272,55.52944958,112.0332757,149.6586978,165.655403,137.5797858,64.64760485,17.06915189,17.23044608,12.4634345,12.99273419,14.35104392,17.19581209,26.31409145,53.08991689,70.91971359,78.50017347,65.19580315,30.63496935,8.088666955,8.165100452,5.585883252,5.823105688,6.431875248,7.706848282,11.79349422,23.79392916,31.78491774,35.18234113,29.21956583,13.73003262,3.6251925,3.659448594
2664201,3546707.151,1238.079706,0.0003490790000,146.3604088,152.5760727,168.5269542,201.9335912,309.0112266,623.4446805,832.8232699,921.8420076,765.6063344,359.7520922,94.9867071,95.88427974,158.5577015,158.5577015,165.2913625,182.5715486,218.7622072,334.7634119,675.4009254,902.2285774,998.6659033,829.4099588,389.7328883,102.9026502,103.8750242,96.42600413,100.5210435,111.0298947,133.039047,203.5845489,410.7414008,548.6854042,607.3332396,504.4011572,237.0139371,62.57968726,63.17103122,39.01566787,40.67259326,44.92466046,53.829953,82.37391164,166.1932403,222.0078254,245.7377776,204.0896353,95.90003376,25.32084903,25.56011726,29.17764524,30.41676747,33.59665173,40.25642409,61.60286117,124.2866692,166.0272892,183.7735989,152.6272727,71.71829464,18.93605289,19.11498828
2664203,2087838.065,6370.763881,0.0030513690000,262.2346971,273.3713341,301.9506104,361.8054539,553.6570037,1117.02904,1492.173735,1651.669066,1371.740807,644.5696737,170.1881716,171.7963571,262.6618361,262.6618361,273.8166129,302.4424404,362.394778,554.5588238,1118.848505,1494.604251,1654.359374,1373.975156,645.6195762,170.4653813,172.0761863,157.2860863,163.9657441,181.1073451,217.0077586,332.0786465,669.9842849,894.9928043,990.6567135,822.7581829,386.6072738,102.0773824,103.041958,59.6883085,62.22316384,68.72820945,82.35201438,126.0201278,254.2515338,339.6397473,375.9431296,312.2275174,146.7131312,38.73722356,39.10326922,36.91386237,38.48152786,42.50453277,50.93009002,77.93636259,157.2402764,210.0480848,232.4996854,193.0951621,90.7338216,23.95679447,24.18317313
2664207,1793466.538,5551.363984,0.0030953260000,137.3765678,143.210704,158.1824943,189.5385775,290.0436126,585.1766273,781.7032167,865.2578389,718.6121666,337.669921,89.15626781,89.99874597,137.4825515,137.4825515,143.3211887,158.3045295,189.6848033,290.2673763,585.6280813,782.3062877,865.9253708,719.1665639,337.9304277,89.22505037,90.0681785,87.60944514,91.33006104,100.8780521,120.8748324,184.9701181,373.1859113,498.5172231,551.8026866,458.2820361,215.3429431,56.85781266,57.39508801,34.80006049,36.2779566,40.07059181,48.01367561,73.47348551,148.236212,198.0200821,219.1860346,182.0379361,85.53812246,22.58495436,22.79836987,21.93823308,22.86991047,25.26081767,30.26820045,46.31826577,93.44927925,124.8334243,138.1766079,114.7581532,53.92390821,14.23773367,14.37227249
2664215,1072491.638,553.1477315,0.0005157590000,38.17470139,39.79591244,43.95632811,52.66967077,80.59837627,162.6110142,217.2225392,240.4410021,199.6905682,93.83294846,24.77506867,25.00917958,30.5913958,30.5913958,31.89055747,35.22451734,42.20697704,64.5877175,130.3087572,174.0718442,192.6780196,160.0225539,75.19327619,19.85356543,20.04117081,22.01583146,22.95080431,25.35016846,30.375263,46.48209948,93.77982147,125.2749763,138.6653565,115.1640676,54.11464407,14.28809438,14.42310909,13.1484176,13.7068073,15.13976894,18.14088391,27.7602986,56.00770781,74.81741976,82.8144973,68.77892654,32.31864943,8.533215382,8.613849619,6.800617361,7.089427375,7.830583008,9.382818055,14.35816645,28.968276,38.69702492,42.83326899,35.57379876,16.71583418,4.413544992,4.455250588
2664221,4057151.376,4851.165781,0.0011957070000,159.264122,166.0277834,183.3849577,219.7368562,336.2548798,678.410032,906.2482668,1003.115249,833.1052202,391.4692611,103.3611113,104.3378175,179.3973745,179.3973745,187.016059,206.5674273,247.5147233,378.762284,764.1707188,1020.81095,1129.923298,938.4215812,440.9565492,116.4274273,117.5276031,104.77869,109.2284529,120.6476098,144.5632554,221.2196029,446.3209515,596.2140441,659.9421165,548.0937738,257.5447368,68.00051203,68.64307982,48.01367934,50.05273412,55.28543684,66.24451773,101.3714437,204.5216546,273.2085114,302.4111979,251.1579281,118.0170357,31.16048481,31.45493442,28.52321097,29.73454055,32.84310222,39.35350053,60.22115187,121.4990057,162.3034127,179.651685,149.2039492,70.10970322,18.51133041,18.68625239
2664223,193436.987,191.234712,0.0009886150000,0.136741084,0.142548232,0.157450765,0.188661799,0.288701913,0.582469685,0.778087171,0.861255281,0.71528797,0.336107909,0.088743844,0.089582425,0.136741084,0.136741084,0.142548232,0.157450765,0.188661799,0.288701913,0.582469685,0.778087171,0.861255281,0.71528797,0.336107909,0.088743844,0.089582425,0.136741084,0.142548232,0.157450765,0.188661799,0.288701913,0.582469685,0.778087171,0.861255281,0.71528797,0.336107909,0.088743844,0.089582425,0.136741084,0.142548232,0.157450765,0.188661799,0.288701913,0.582469685,0.778087171,0.861255281,0.71528797,0.336107909,0.088743844,0.089582425,0.136741084,0.142548232,0.157450765,0.188661799,0.288701913,0.582469685,0.778087171,0.861255281,0.71528797,0.336107909,0.088743844,0.089582425
2664225,1727068.785,6360.281368,0.0036827030000,274.6281643,286.2911295,316.2210903,378.904732,579.8233729,1169.82092,1562.695319,1729.728554,1436.570613,675.0326642,178.2314303,179.9156202,246.6080193,246.6080193,257.0810193,283.9572443,340.245312,520.6643459,1050.464802,1403.254464,1553.245399,1289.998185,606.159491,160.0465856,161.5589386,164.38155,171.3625394,189.2774294,226.7973764,347.059323,700.2085042,935.3675704,1035.347054,859.8743129,404.0478366,106.6822802,107.6903696,64.94943348,67.70771935,74.7861412,89.61079337,137.1279588,276.6621051,369.5767182,409.0800008,339.7482836,159.644912,42.1516506,42.54996074,35.12078404,36.6123007,40.43988952,48.45617818,74.15063022,149.6023833,199.8450704,221.2060921,183.7156301,86.32645701,22.79310131,23.00848371
2664227,203839.311,90.40989033,0.0004435350000,1.396092359,1.455381896,1.607533041,1.926189917,2.947574524,5.946870208,7.944075949,8.793201614,7.302911779,3.431577919,0.906052512,0.914614214,1.396092359,1.396092359,1.455381896,1.607533041,1.926189917,2.947574524,5.946870208,7.944075949,8.793201614,7.302911779,3.431577919,0.906052512,0.914614214,1.396092359,1.455381896,1.607533041,1.926189917,2.947574524,5.946870208,7.944075949,8.793201614,7.302911779,3.431577919,0.906052512,0.914614214,1.396092359,1.455381896,1.607533041,1.926189917,2.947574524,5.946870208,7.944075949,8.793201614,7.302911779,3.431577919,0.906052512,0.914614214,1.396092359,1.455381896,1.607533041,1.926189917,2.947574524,5.946870208,7.944075949,8.793201614,7.302911779,3.431577919,0.906052512,0.914614214
2664229,4475708.243,2198.125224,0.0004911230000,116.9708091,121.9383494,134.6862471,161.3847334,246.9608652,498.2551586,665.5899126,736.7334264,611.8703351,287.5128161,75.91309748,76.6304349,102.2598605,102.2598605,106.6026532,117.747299,141.088024,215.9015896,435.5916096,581.8813441,644.0774241,534.917862,251.3534847,66.36581229,66.99293306,70.75167302,73.75636958,81.46714028,97.61614862,149.3782467,301.3776371,402.5927513,445.6250486,370.0996019,173.9067457,45.91725656,46.35114962,36.57027912,38.12335324,42.10891322,50.45604789,77.2109541,155.7767307,208.0930197,230.3356474,191.2978897,89.88929817,23.73381176,23.95808335,11.90192192,12.40737518,13.70448926,16.42109267,25.12856804,50.69806766,67.72458216,74.96352112,62.25854989,29.25477831,7.724249888,7.797239842
2664235,1851950.462,231.8312422,0.0001251820000,0.7672291,0.799811943,0.883427318,1.058546699,1.619853397,3.2681304,4.365704177,4.832345167,4.013349402,1.885839732,0.497925405,0.502630529,0.7672291,0.7672291,0.799811943,0.883427318,1.058546699,1.619853397,3.2681304,4.365704177,4.832345167,4.013349402,1.885839732,0.497925405,0.502630529,0.7672291,0.799811943,0.883427318,1.058546699,1.619853397,3.2681304,4.365704177,4.832345167,4.013349402,1.885839732,0.497925405,0.502630529,0.7672291,0.799811943,0.883427318,1.058546699,1.619853397,3.2681304,4.365704177,4.832345167,4.013349402,1.885839732,0.497925405,0.502630529,0.7672291,0.799811943,0.883427318,1.058546699,1.619853397,3.2681304,4.365704177,4.832345167,4.013349402,1.885839732,0.497925405,0.502630529
2664239,7406825.37,1373.662443,0.0001854590000,61.26683593,63.86872849,70.54580767,84.52991013,129.3528781,260.9755142,348.6219193,385.8853872,320.4847408,150.5931323,39.76167494,40.13740111,52.73608571,52.73608571,54.97569262,60.72306009,72.76002617,111.3418763,224.6374711,300.0800537,332.1549831,275.8606757,129.6246528,34.22528788,34.54869821,38.2467916,39.87106419,44.0393365,52.7691337,80.75058056,162.9180935,217.6327485,240.8950579,200.0676696,94.0101453,24.82185463,25.05640763,16.89468857,17.61217567,19.45341933,23.30961743,35.66981316,71.9655254,96.13453455,106.4101539,88.37554289,41.52693758,10.96451457,11.06812326,6.745435111,7.031901634,7.767043308,9.306683054,14.24165998,28.73321872,38.38302565,42.485707,35.28514228,16.58019689,4.377732164,4.419099348
2664243,1500330.419,4603.914942,0.0030686010000,28.90201623,30.12943299,33.27927822,39.8761385,61.02092471,123.112585,164.4588988,182.0375666,151.1854667,71.04080191,18.75717192,18.93441698,25.72654454,25.72654454,26.81910472,29.62287567,35.49493727,54.31654058,109.5861748,146.3897588,162.037054,134.5746819,63.23553139,16.69631679,16.85408789,17.91732453,18.67824114,20.63093533,24.7205492,37.82890793,76.32160061,101.9535605,112.8511634,93.72491691,44.04056424,11.62819693,11.73807706,7.593888001,7.916386795,8.743995904,10.47729429,16.03300144,32.34733435,43.21091125,47.82963519,39.72337057,18.6656837,4.928371143,4.974941566,3.374254177,3.517552696,3.885291,4.655461606,7.124074267,14.37315484,19.20025655,21.25253182,17.65060916,8.29387544,2.189863337,2.210556352
2664245,1404767.309,353.7805618,0.0002518430000,19.62494083,20.45837685,22.59717318,27.07654899,41.43420401,83.59545498,111.670277,123.6064794,102.6573999,48.2378642,12.73642593,12.85677822,16.83532177,16.83532177,17.55028767,19.38506132,23.227709,35.54447184,71.71264337,95.79672425,106.0362358,88.06499717,41.38101471,10.925986,11.02923062,10.80177479,11.26050678,12.43772288,14.90321866,22.80582369,46.01182171,61.46450039,68.0343123,56.50371759,26.55063015,7.01026341,7.07650658,5.971849928,6.225463676,6.876297267,8.239366862,12.60838697,25.4380136,33.98115395,37.61332843,31.23854443,14.67873398,3.875681713,3.912304794,3.025139171,3.153611402,3.483301902,4.173787309,6.386986572,12.88604575,17.21371453,19.05365248,15.8244004,7.43575503,1.963290556,1.981842582
2664251,5011127.307,630.2457636,0.0001257690000,30.47784037,31.77217955,35.09376374,42.05030451,64.34796754,129.8250504,173.4256886,191.9627977,159.4285493,74.91415834,19.77986889,19.96677787,27.71418893,27.71418893,28.89116079,31.91155235,38.23729207,58.5130609,118.0528519,157.6998974,174.5561096,144.9719823,68.12113695,17.98628173,18.15624229,18.24662411,19.02152548,21.01010792,25.17488413,38.52415924,77.72430282,103.8273484,114.9252365,95.44747183,44.84997857,11.84190966,11.95380926,9.240496278,9.63292357,10.63998595,12.74912125,19.50949107,39.36131565,52.58047848,58.20069586,48.33672262,22.71302667,5.997006434,6.053674878,3.701705012,3.85890978,4.262334848,5.107245824,7.815422322,15.76798205,21.0635246,23.3149607,19.36349337,9.098745581,2.402376248,2.425077394
2664263,2323013.513,10468.93039,0.0045066160000,482.6406057,503.137486,555.7373875,665.8996895,1019.000745,2055.88192,2746.332363,3039.882086,2524.676639,1186.324697,313.2298018,316.1896528,440.9672574,440.9672574,459.6943454,507.7525362,608.4029324,931.0156632,1878.367881,2509.201745,2777.405072,2306.684767,1083.892118,286.1841399,288.8884242,291.2082668,303.5753592,335.312279,401.7803147,614.8289994,1240.446418,1657.039789,1834.157307,1523.300567,715.7863531,188.9917811,190.7776505,137.0418276,142.8617481,157.7970572,189.0767362,289.3368746,583.7507502,779.7984709,863.1494987,716.8611523,336.8471338,88.9390242,89.77944953,63.40426873,66.09693423,73.00695849,87.47892814,133.8656472,270.0802381,360.7843872,399.3478759,331.6655793,155.846916,41.14885133,41.53768556
2664267,446953.767,566.8318614,0.0012682110000,26.4709909,27.59516637,30.48006975,36.52205059,55.88829269,112.7572586,150.6258241,166.7259035,138.4688556,65.06537141,17.17945638,17.34179288,23.00947349,23.00947349,23.98664453,26.49429935,31.74619183,48.57997927,98.01239259,130.9290204,144.9237496,120.3617754,56.55700402,14.93295992,15.07406826,15.05381995,15.69312866,17.33374787,20.76976929,31.78318102,64.12406227,85.65958278,94.81555645,78.74602158,37.00210506,9.769805904,9.862125248,6.716633807,7.00187719,7.733879995,9.266945868,14.18085169,28.61053513,38.21913983,42.30430376,35.13448364,16.50940363,4.359040353,4.40023091,3.965751989,4.134170358,4.566372211,5.471551682,8.372905598,16.89273077,22.56601061,24.9780443,20.74471415,9.747769816,2.573740574,2.59806102
2664271,8225149.891,10809.23634,0.0013141690000,461.3870782,480.9813593,531.2649753,636.5761779,974.1280999,1965.349249,2625.395066,2906.018054,2413.500157,1134.083787,299.4364364,302.2659477,417.3962847,417.3962847,435.1223558,480.6116976,575.8820396,881.2501888,1777.963696,2375.07767,2628.944755,2183.385809,1025.954956,270.8867716,273.4465041,281.1165913,293.0551084,323.6922013,387.8568208,593.5224109,1197.459374,1599.615912,1770.595512,1470.511355,690.9811384,182.4423663,184.1663473,134.2691858,139.9713572,154.6044939,185.2513197,283.4829866,571.9402559,764.0215226,845.6861854,702.3575571,330.0320143,87.13960237,87.96302415,55.92271153,58.29764872,64.39230609,77.15661676,118.0698102,238.2113941,318.2126632,352.2257493,292.5298073,137.45734,36.29338196,36.63633465
